EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
043625618,ENTERLOCK,% DIANN DILLINGHAM,675 DEIS DR STE 218,FAIRFIELD,OH,45014-8136,0000,03,3,1200,200308,1,04,000000000,1,25,202412,6,6,00,1,12,1017092,2818081,,L20,
043629683,INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,% ANDREW DAVID CARTER,PO BOX 23,PERRYSBURG,OH,43552-0023,0160,05,9,3000,195903,2,00,263000000,5,01,202412,0,0,02,0,12,0,0,0,S41,L4170 PERRYSBURG TOWNSHIP
043629952,YORK RITE SOVEREIGN COLLEGE OF NORTH AMERICAN,% RON SHOW,PO BOX 341,BELLAIRE,OH,43906-0341,1445,10,9,1000,195901,2,00,561160382,5,01,,0,0,01,0,05,,,,,194 FORT STEUBEN
043632072,COMMUNITY MEMORIAL HOSPITAL AUXILIARY INC,% JOAN LINDER,208 COLUMBUS ST,HICKSVILLE,OH,43526-1250,0000,03,3,1000,200305,1,16,000000000,1,01,202412,4,3,01,0,12,231377,76835,58460,E19,
043632386,NORTH ROYALTON ALUMNI ASSOCIATION,% TREASURER,14713 RIDGE RD,N ROYALTON,OH,44133-4943,0000,03,3,1200,200210,1,15,000000000,1,01,202408,0,0,02,0,08,0,0,0,B82,
043633113,CALVARY CHRISTIAN CENTER,% PASTOR SCOTT J NICOLL,6001 LEAR NAGLE RD,N RIDGEVILLE,OH,44039-2101,1446,03,9,7000,195902,1,10,268120230,5,01,,0,0,06,0,12,,,,,
043636350,DOAN BROOK WATERSHED PARTNERSHIP,,12200 FAIRHILL ROAD,CLEVELAND,OH,44120-1058,0000,03,3,1000,200304,1,15,000000000,1,01,202412,4,4,01,0,12,456635,422092,422092,C32,
043642230,NEW BIRTH CHRISTIAN CENTER,% RONALD & BILLYE STEVENSON,313 E WILLOW AVE,CINCINNATI,OH,45246-4621,0000,03,3,7000,200302,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
043643910,TOASTMASTERS INTERNATIONAL,% IMPACT TOASTMASTERS CLUB 9124,3106 ASPEN LN,TWINSBURG,OH,44087-4946,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,9124 IMPACT TOASTMASTERS CLUB
043645083,YOUTH DEVELOPMENT CORPORATION,% MARY OLUONYE,7297 CAPILANO DR,SOLON,OH,44139-5234,0000,03,3,1200,200209,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,O50,OUR HEALTHY COMMUNITY
043646946,GREATER CLEVELAND DRUG COURT INC,% LYNN MCLAUGHLIN MURRRAY,PO BOX 94894,CLEVELAND,OH,44101-4894,0000,03,3,1000,201608,1,16,000000000,1,01,202312,3,3,02,0,12,73784,49639,37120,F21,
043646949,AMERICAN SEWING GUILD INC,% CYNTHIA SHUSTER,PO BOX 828,SOMERSET,OH,43783-0828,3534,03,9,2000,198603,1,15,281995000,5,01,,0,0,01,0,12,,,,A20,OH-COLUMBUS
043650612,THE OHIO STATE UNIVERSITY,% BRENDA LOWERY,811 MYRTLE AVE,ASHTABULA,OH,44004-2659,5925,03,9,2000,201305,1,15,149349000,5,01,202412,0,0,02,0,12,0,0,0,O52,STITCH N CHATTER 4-H CLUB OF ASHTAB
043654012,ANOTHER CHANCE OF OHIO,% BARBARA ANDERSON,1192 BRENTWOOD RD,CLEVELAND HTS,OH,44121-1536,0000,03,3,1700,201508,1,16,000000000,1,01,202412,1,4,01,0,12,3078,162375,162375,P20,
043654171,BRADFORD OHIO RAILROAD MUSEUM INC,,PO BOX 101,BRADFORD,OH,45308-0101,0000,03,3,1200,200303,1,16,000000000,1,01,202410,6,3,01,0,10,1547134,72884,72884,A50,
043654863,SPRINGFIELD TOWNSHIP FIREFIGHTERS ASSOCIATION,% GARYLFISHER,PO BOX 18,BIDWELL,OH,45614-0018,0000,03,3,1200,200210,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,M122,
043658399,BRITTANIE NICHOLE CECIL MEMORIAL SCHOLARSHIP FUND INC,% DAVE CECIL,5449 OAKWYNNE AVE,HILLIARD,OH,43026-8840,0000,03,3,1000,201408,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,T99,
043660613,LIFE ENRICHING COMMUNITIES,% JAMES BOWERSOX,6279 TRI RIDGE BLVD STE 320,LOVELAND,OH,45140-8320,0000,03,3,1000,200304,1,17,000000000,1,01,202312,9,8,01,0,12,81434671,15585647,10841647,L22,
043664958,FRIENDS OF WHITE WATER SHAKER VILLAGE,% JEFFREY WERNER,11813 OXFORD RD,HARRISON,OH,45030-8426,0000,03,3,2100,200310,1,15,000000000,1,01,202412,5,3,02,0,12,611474,38651,38651,A80,
043668254,PATHWAY COMMUNITY CHURCH,% THOMAS J MOLLOHAN,4045 GEORGES CREEK RD,GALLIPOLIS,OH,45631-8607,1593,03,9,7000,196308,1,10,029002000,5,01,,0,0,06,0,12,,,,,573651 MUSKINGUM VALLEY BAPTIST ASS
043668717,ANSWER TO THE CRISIS FOUNDATION,% DEAN SKILLMAN,4801 PARKLANDS DR,SYLVANIA,OH,43560-4303,0000,03,3,1000,200208,1,15,000000000,1,01,202406,0,0,02,0,06,0,0,0,B90,
043669279,CHILD WELLNESS FAIR INC,% EMANUEL J PONTE JR,5659 HAMILTON AVE,CINCINNATI,OH,45224-3104,0000,03,3,1000,200310,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,E70,CHILD WELLNESS CENTER
043670070,LEADERSHIP WESTERVILLE,% KRISTI BLAUSEY,99 COMMERCE PARK DR STE A,WESTERVILLE,OH,43082-6059,0000,03,3,1000,200402,1,15,000000000,1,01,202407,0,0,02,0,07,0,0,0,W70,
043670741,ARTHUR E ELSIE G AND BETTY M KRANZ FAMILY FOUNDATION,% PAUL L MILLET,24400 CHAGRIN BLVD STE 300,BEACHWOOD,OH,44122-5632,0000,03,3,1000,200208,1,04,000000000,1,01,202412,5,4,00,1,12,620624,440250,,T20,
043671126,FIELD YOUTH SOCCER ASSOCIATION,% GAYLE A HORNING,11128 TRENTON RD NW,UNIONTOWN,OH,44685-6660,0000,03,3,1000,201812,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,N64,
043677558,MORRISONDANCE INC,% SARAH MORRISON,5401 HAMILTON AVE,CLEVELAND,OH,44114-3911,0000,03,3,1000,200301,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,A62,
043679441,UNIVERSITY BIBLE FELLOWSHIP,% HENRY PARK,49 W 10TH AVE,COLUMBUS,OH,43201-2007,3148,03,9,7000,197905,1,10,005006007,5,01,,0,0,06,0,12,,,,,COLUMBUS CHAPTER
043683232,FRIENDS OF THE PICKAWAY COUNTY DISTRICT PUBLIC LIBRARY,% JANICE PERDION,1160 N COURT ST,CIRCLEVILLE,OH,43113-1304,0000,03,3,1000,200311,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,B99,
043684531,MALTZ MUSEUM OF JEWISH HERITAGE,% MILTON S MALTZ,2929 RICHMOND RD,BEACHWOOD,OH,44122-3270,0000,03,3,1000,200207,1,15,000000000,1,01,202406,8,7,01,0,06,32822946,6564495,3698491,A50,
043688436,PARTNERS IN PLAY INC,,3982 POWELL RD STE 239,POWELL,OH,43065-7662,0000,03,3,1000,200210,1,16,000000000,1,01,202506,0,1,02,0,06,0,221,221,P80,
043689152,RETURN TO GODS COVENANT MINISTRIES INC,% DR WARREN MUTH,7021 GARRISON CT,DAYTON,OH,45459-3447,0000,03,3,1000,200412,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,Z99,
043690323,FRANK SARAH AND MYER J MONUS FOUNDATION,% FARMERS TRUST COMPANY,C/O FARMERS TRUST CO 42 MCCLURG R,YOUNGSTOWN,OH,44512-0000,0000,03,3,1270,200208,1,04,000000000,2,01,202412,5,3,00,1,12,553130,72409,,T22,
043691870,IGLESIA CRISTIANA DIOS ES LA PAZ INC,% EMILIO NIEVES,10500 MADISON AVE,CLEVELAND,OH,44102-3549,0000,03,3,7100,200501,1,10,000000000,1,01,202412,4,3,06,0,12,178518,70277,70277,X20,
043692871,WAVERLY CLASSROOM TEACHERS ASSOCIATION,% COURTNEY GILLOTT,3 TIGER DR,WAVERLY,OH,45690-8704,0000,05,3,3000,200905,2,00,000000000,5,01,202407,0,0,02,0,07,0,0,0,J40,WCTA
043695482,CALVARY BAPTIST CHURCH BLANCHESTER,,502 N COLUMBUS ST,BLANCHESTER,OH,45107-1016,1593,03,9,7000,196308,1,10,029002000,5,01,,0,0,06,0,12,,,,,245910
043697716,OPEN DOORS INC,,1427 E 36TH ST STE 4206A,CLEVELAND,OH,44114-4170,0000,03,3,1000,200210,1,16,000000000,1,01,202406,7,7,01,0,06,6169699,8242982,8142368,O54,
043698700,ELEMENTZ,,1640 RACE ST,CINCINNATI,OH,45202-6416,0000,03,3,1000,200311,1,15,000000000,1,01,202312,5,5,01,0,12,673258,582347,582347,I20,
043704914,LAMBS HOUSE INC,% MARK E ALTOMARE,PO BOX 24,ROGERS,OH,44455-0024,0000,03,3,1000,200305,1,15,000000000,1,01,202312,4,2,02,0,12,314726,18053,18053,F20,
043711618,WAYNE HOLMES BEHAVIORAL HEALTH,% TIM BREINER,2587 BACK ORRVILLE RD,WOOSTER,OH,44691-9523,0000,03,3,1000,200210,1,17,000000000,1,01,202406,3,1,02,0,06,29146,4383,4383,,
043711999,INTERNATIONAL CHRISTIAN CENTER INC,% TYUS NEDD,6600 BUSCH BLVD,COLUMBUS,OH,43229-8258,0000,03,3,7000,200311,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
043717732,CORNERSTONE CHURCH OF LICKING COUNTY,% JOHN COLLET,4905 JACKSONTOWN RD,NEWARK,OH,43056-9377,1620,03,9,7000,196402,1,10,001029000,5,01,,0,0,06,0,12,,,,,
043718049,TERRILL SUITES INC,,120 E MAIN ST,RAVENNA,OH,44266-3104,0000,03,3,1000,201605,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,L20,
043721649,LITTLE LEAGUE BASEBALL INC,% AUSTIN GOETZMAN,PO BOX 1248,MOUNT VERNON,OH,43050-8248,3158,03,9,1000,196701,1,15,321059000,1,01,202312,3,4,01,0,12,87331,113184,104551,,1350502 MT VERNON LL
043722319,FLORIDA SOCIETY OF INTERVENTIONAL PAIN PHYSICIANS INC,% HERMAN VIDAL,392 ALLEN ST,LEBANON,OH,45036-7647,0000,06,3,1000,200801,2,00,000000000,1,01,202412,4,4,01,0,12,134137,470206,470206,S41,
043724361,ADAM CHARLES PORTS FOUNDATION FOR MARTIAL ARTS,% PORI PORTS,3015 ROUNDHILL SPUR,AKRON,OH,44333-2290,0000,03,3,1000,200312,1,04,000000000,1,01,202409,6,4,00,1,09,1000602,174683,,B82,
043732828,RESIDENCE CONNECTION INC,% RICHARD GOLDBERG,1015 KLOTZ ROAD,BOWLING GREEN,OH,43402-4881,0000,03,3,1000,200302,1,15,000000000,1,01,202406,6,3,01,0,06,1035385,97367,97367,L21,
043741155,ROYAL THEATRE COMPANY INC,% KAREN KILGORE,308 WEST MAIN STREET,MASON,OH,45040-2248,0000,03,3,2000,200303,1,15,000000000,1,01,202312,3,4,01,0,12,53691,129765,129765,A65,THE CHILDRENS THEATRE OF MASON
043746145,SHAWNEE YOUTH WRESTLING CLUB,% JOSH HADDING,5024 S DIXIE HWY,CRIDERSVILLE,OH,45806-2107,0000,03,3,2000,202408,1,15,000000000,5,01,202412,0,0,02,0,12,0,0,0,N60,
043748316,GLASS CITY ACADEMY,,1000 MONROE STREET,TOLEDO,OH,43604-5953,0000,03,3,2000,200507,1,11,000000000,0,01,202406,6,6,01,0,06,4623165,3680375,3680375,,
043749543,COLONY CATS,% NANCY A HELLER,PO BOX 163904,COLUMBUS,OH,43216-3904,0000,03,3,1400,201809,1,15,000000000,1,01,202312,3,5,01,0,12,90569,533794,533794,D20,
043750441,ON-THE-RISE,% DEBBIE R MCCULLOUGH,4177 DIALTON RD,SPRINGFIELD,OH,45502-9661,0000,03,3,1000,200405,1,15,000000000,1,01,202412,4,4,01,0,12,159743,248009,247581,O52,
043752723,REACH OUT MINISTRIES INC,PAUL CAFFEY,2609 STOCKER AVE,YOUNGSTOWN,OH,44505-3942,0000,03,3,7000,198408,0,10,000000000,0,01,,0,0,06,0,12,,,,,
043754825,ST VINCENT DE PAUL CENTER,,135 WILSON ST,NEWARK,OH,43055-4921,6386,03,9,1000,201807,1,15,000000000,1,01,202409,5,5,01,0,09,517285,833193,809676,X20,ST VINCENT DE PAUL CENTER
043757001,NORTH AMERICAN COUNCIL OF MG REGISTERS INC,% ANTHONY BURGESS,318 HAMPTON PARK,WESTERVILLE,OH,43081-5723,0000,04,3,3000,201602,2,00,000000000,1,01,202408,0,0,02,0,08,0,0,0,N50,
043757726,KNIGHTS OF COLUMBUS,% ROBERT E WARNIMONT,29101 HUFFORD ROAD,PERRYSBURG,OH,43551-2872,0188,08,9,1000,194010,2,00,036029265,5,01,202412,0,0,02,0,12,0,0,0,,2800 MSGR ROBERT J YATES ASSEMBLY
043762083,SIGMA TAU GAMMA FRATERNITY,% SIGMA TAU GAMMA STUDENT ACT OFFIC,1 UNIVERSITY PLZ,YOUNGSTOWN,OH,44555-0001,1079,07,9,1000,195003,2,00,036319349,5,01,202406,1,3,01,0,06,4526,58643,58643,,BETA GAMMA CHAPTER
043767472,NORTHEAST OHIO SPCA INC,% JEFFREY L KOCIAN,9555 BROOKPARK RD,PARMA,OH,44129-6825,0000,03,3,1000,200404,1,15,000000000,1,01,202312,6,6,01,0,12,3713813,1895448,1755050,P20,
043769578,FOREVER FRIENDS FOUNDATION,% LINDA BELLOMY,PO BOX 670903,NORTHFIELD,OH,44067-0903,0000,03,3,4000,200310,1,15,000000000,5,01,202312,4,4,01,0,12,158355,152631,152631,D20,
043770620,SENT INC,% CAROL E PRICE,PO BOX 80317,CANTON,OH,44708-0317,0000,03,3,7000,200403,1,10,000000000,1,01,,1,4,06,0,12,,,,X21,
043773205,ANTIOCH MISSIONARY BAPTIST CHURCH,% LEAMON LONG,5217 MIDWAY AVE,DAYTON,OH,45417-9034,0000,03,3,7000,200604,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
043775932,MULTI ETHNIC ADVOCATES FOR CULTURAL COMPETENCE INC,% PAUL DORN,2323 WEST FITH AVENUE STE 160,COLUMBUS,OH,43204-0000,0000,03,3,1200,200605,1,15,000000000,1,01,202406,4,6,01,0,06,434458,1184306,1184306,F30,MACC
043777838,MOSAIC VINEYARD CHURCH,% HAROLD MCINTOSH,995 DANA AVE,CINCINNATI,OH,45229-2214,0000,03,3,7000,200809,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
043778631,MILTON UNION EARLY CHILDHOOD CENTER,,918 S MIAMI ST,WEST MILTON,OH,45383-1212,0000,03,3,1200,200406,1,15,000000000,1,01,202312,4,4,01,0,12,102672,192099,192099,P33,DAYCARE & LATCH KEY
043779171,A C T I O N INC,,PO BOX 456,YOUNGSTOWN,OH,44501-0456,0000,03,3,1700,200406,1,10,000000000,1,01,202312,4,5,06,0,12,331169,937819,937819,X90,
043779216,SOTERIA MENTORING FOUNDATION INC,% JANEL JOHNSON,PO BOX 511,BLACKLICK,OH,43004-0511,0000,03,3,1000,200906,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,X20,
043779375,BRIGHTER DAY VICTORY TEMPLE,% MICHAEL W MITCHELL,664 E MCMILLAN ST,CINCINNATI,OH,45206-1959,0000,03,3,7100,200901,1,10,000000000,1,01,,0,0,06,0,12,,,,X99,
043784887,TUSCOBUS,% DAVID HAVERFIELD,425 PROSPECT ST,DOVER,OH,44622-2224,0000,03,3,1000,201405,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,W40,
043785842,VETO PRESBYTERIAN CHURCH,% ROBIN SWINSBURG,PO BOX 158,VINCENT,OH,45784-0158,8534,03,9,7000,197404,1,10,001000000,1,01,,0,0,06,0,12,,,,,
043788172,GREATER LOVE FELLOWSHIP,% PAUL A MACK,235 SUPERIOR AVE,DAYTON,OH,45406-5446,0000,03,3,7000,200608,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
043789269,AFRICAN AMERICAN WOMENS AGENDA,% LOIS JONES,PO BOX 13602,COLUMBUS,OH,43213-0602,0000,03,3,1000,200406,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P20,
043790286,AT WORK ON PURPOSE INC,% CHUCK PROUDFIT,9891 MONTGOMERY RD,MONTGOMERY,OH,45242-6424,0000,03,3,7200,200410,1,15,000000000,1,01,202412,4,4,01,0,12,241473,382946,382946,X032,
043791784,BUDDHIST MEDITATION TEMPLE INC,% SAMAK NGAMSAENG,4545 FISHBURG RD,HUBER HEIGHTS,OH,45424-3636,0000,03,3,7000,200502,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
043794202,DEFIANCE BASEBALL ASSOCIATION,% LUIS RIVERA,1960 WILLOW BAY DR,DEFIANCE,OH,43512-3732,0000,03,3,1200,200411,1,16,000000000,1,01,202409,3,4,01,0,09,76272,174907,122799,N63,
043804600,HEALTHNETWORK FOUNDATION,% JAY EVANS,3550 LANDER ROAD,CLEVELAND,OH,44124-5760,0000,03,3,1000,200508,1,16,000000000,1,01,202312,9,8,01,0,12,58624084,12932458,12147291,P20,
043806066,TOLEDO STREET BAPTIST CHURCH,% CHERYL ELLIS,PO BOX 1698,CHILLICOTHE,OH,45601-5698,1593,03,9,7000,196308,1,10,029002000,5,01,,0,0,06,0,12,,,,,437376 SCV
043808957,RAVENNA GRIDIRON CLUB,% JIM LUNARDI,6589 N CHESTNUT ST,RAVENNA,OH,44266-3907,0000,03,3,2100,201205,1,15,000000000,1,01,202412,3,3,01,0,12,31646,57296,43570,B94,
043809559,COVENANT LIFE CHURCH,% MICHAEL J LUZECKY,3189 PRINCETON RD STE 255,LIBERTY TOWNSHIP,OH,45011-0000,0000,03,3,7000,200706,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
043810137,WHOLE AGAIN INTERNATIONAL,% GREGORY CHANDLER SR,9180 CINCINNATI COLUMBUS RD,WEST CHESTER,OH,45069-3702,0000,03,3,5000,200701,1,15,000000000,1,01,202312,4,4,01,0,12,237992,404236,404236,O55,WHOLEAGAIN
043812924,JHAVERI FAMILY FOUNDATION,% SAUMIL JHAVERI,18820 HIGH PKWY,ROCKY RIVER,OH,44116-2837,0000,03,3,1000,200506,1,04,000000000,1,01,202412,4,0,00,1,12,106959,0,,T20,
043813203,WELLINGTON BOWLING ASSOCIATION,% ERNEST WETHERBEE,48324 OH 18,WELLINGTON,OH,44090-0000,0000,03,3,1000,201906,1,16,000000000,1,01,202407,0,0,02,0,07,0,0,0,N70,
043813346,UNITED STATES BOWLING CONGRESS INC,% RONALD W FULLER,364 EAST MAIN ST,OTTAWA,OH,45875-1951,4348,03,9,1000,200409,1,16,000000000,1,01,202307,0,0,02,0,07,0,0,0,N70,80743 PUTMAN COUNTY USBC
043815954,COLUMBUS CURLING CLUB INC,% TREASURER,PO BOX 14529,COLUMBUS,OH,43214-0529,0000,03,3,2000,200602,1,16,000000000,1,01,202406,5,4,01,0,06,703539,325783,283448,N71,
043820570,GINN FOUNDATION,% THEODORE GINN,2103 GREEN RD,CLEVELAND,OH,44121-1111,0000,03,3,1200,200510,1,15,000000000,1,01,202412,2,4,01,0,12,19459,255850,255850,P30,
043822952,NEW HEIGHTS FELLOWSHIP,% DANIEL STEVENSON,255 HEFFNER ST,TOLEDO,OH,43605-1821,1593,03,9,7000,196308,1,10,000000000,5,01,,0,0,06,0,12,,,,,576551 NORTHWEST OHIO BAPTIST ASSOC
043825998,THE OHIO STATE UNIVERSITY,% BECKY EBERSOLE,510 W WATER ST STE 250,TROY,OH,45373-2982,5925,03,9,2000,201305,1,15,149349000,5,01,202412,0,0,02,0,12,0,0,0,O52,UNION TWP MEAT PRODUCERS 4-H CLUB
043827595,BLUE STAR MOTHER OF AMERICA INC,% PEGGY HART,PO BOX 471,NORTH OLMSTED,OH,44070-0471,1878,03,9,1000,200408,1,15,000000000,1,01,202408,0,0,02,0,08,0,0,0,,26 OHIO BUCKEYES
043828387,CITYLINK CENTER,% STECHER MARK PRES,800 BANK ST,CINCINNATI,OH,45214-2220,0000,03,3,2100,200609,1,15,000000000,1,01,202312,7,6,01,0,12,8254567,3271748,3211509,S20,
043829443,THE CENTRAL OHIO COMMUNITY IMPROVEMENT CORPORATION,% EDWARD LEONARD,845 PARSONS AVE,COLUMBUS,OH,43206-2347,0000,04,3,1000,201711,2,00,000000000,1,01,202312,8,8,01,0,12,15849163,18148092,18148092,S31,
043833047,BLUE KNIGHTS MOTORCYCLE CLUB,% KENNETH VALVERDE,2371 OMAHA PL,LEWIS CENTER,OH,43035-9144,9222,10,9,1000,198909,2,00,260000000,1,01,202412,0,0,02,0,12,0,0,0,,OH V
043833980,DELPHOS JEFFERSON ATHLETIC BOOSTERS CLUB,% BRAD ROSTORFER,901 WILDCAT LANE,DELPHOS,OH,45833-0000,0000,03,3,1200,200603,1,16,000000000,5,01,202306,3,0,02,0,06,87363,0,0,B112,
043835530,INTERNATIONAL DRUM HORSE ASSOCIATION,% BARBARA SNYDER,8584 WASHINGTON ST 2032,CHAGRIN FALLS,OH,44023-5305,0000,05,3,1000,200707,2,00,000000000,1,01,202412,0,0,02,0,12,0,0,0,K26,
043837741,ROYAL BLOOD CHRISTIAN MINISTRIES,% RICKEY B SCOTT,344 WALNUT CLIFFS DR,COLUMBUS,OH,43213-3531,0000,03,3,7000,200705,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
043843629,COMMERCIAL REAL ESTATE WOMEN OF EAST CENTRAL OHIO INC,% DONNA M WEAVER,810 S MAIN ST,AKRON,OH,44311-1518,0000,06,3,2000,200706,2,00,000000000,1,01,202412,0,0,02,0,12,0,0,0,S41,
043848108,CORNERSTONE,% SHELLY ALLEN,1417 N TECUMSEH RD,SPRINGFIELD,OH,45504-3430,2358,03,9,7000,197210,1,10,001000000,5,01,,0,0,06,0,08,,,,,13125
043849608,FLIER FOOTBALL FOUNDATION INC,% ROBERT BISHOP,1015 RACE ST,CLYDE,OH,43410-1832,0000,03,3,1200,200703,1,16,000000000,1,01,202412,5,4,01,0,12,969866,356852,286852,N65,
043850974,FREEGEEK COLUMBUS INC,% JAMES NEMCEK,PO BOX 82202,COLUMBUS,OH,43202-0202,0000,03,3,1200,200610,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,B99,
043851467,AMANDA CLEARCREEK ATHLETIC BOOSTERS,% CYNTHIA BENETT,PO BOX 143,AMANDA,OH,43102-0143,0000,03,3,1000,200701,1,16,000000000,1,01,202312,4,4,01,0,12,286319,306841,112945,N11,
043853403,IMPACT COMMUNITY DEVELOPMENT CORP,% REBECCA GRAY,2600 OLD COURTRIGHT RD,COLUMBUS,OH,43232-9308,0000,03,3,1270,202407,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,B99,
046013418,ALICE H PLIMPTON UW EDUCATIONAL FUND,% PRIVATE TRUST CO NA,1422 EUCLID AVE STE 1130,CLEVELAND,OH,44115-2065,0000,03,3,2000,196307,1,04,040000000,2,01,202409,4,4,00,1,09,351957,138939,,,
046013647,HOWARD AND ESPA MICHAUD CHARITABLE TRUST FUND,% KEY TRUST CO,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,03,3,1000,199112,1,04,602040000,2,01,202410,5,4,00,1,10,981868,238000,,,
046130270,MORTAR BOARD INC,% JANE HAMBLIN,1200 CHAMBERS RD STE 201,COLUMBUS,OH,43212-1703,0910,03,9,2000,194511,1,16,034059036,5,01,202406,0,0,02,0,06,0,0,0,,UNIVERSITY OF MASSACHUSETTS
046147864,WALLY BYAM CARAVAN CLUB INTERNATIONAL INC,% LORI PLUMMER,PO BOX 612,JACKSON CTR,OH,45334-0612,1819,07,9,1000,196609,2,00,319000000,5,01,202410,0,0,02,0,10,0,0,0,,064 NEW ENGLAND AIRSTREAM CLUB
046198798,FISHER RENKERT FOUNDATION,% REBECCA DENT,1201 MILLERTON ST SE,CANTON,OH,44707-2209,0000,03,3,1200,196906,1,04,602000000,2,01,202408,6,4,00,1,08,1096704,182900,,,
046491683,CHARLES A RIVERS TR UA,% KEYBANK NATIONAL ASSOCIATION TTEE,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,92,0,1000,000000,0,00,000000000,0,12,202412,4,3,00,1,12,228283,32046,,,
046555430,JOSEPHINE M OEHLERS TRUST WS2147 PARK WEST BK & TR CO TR,% FIRST NIAGARA BANK NA,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,03,3,1000,201607,1,04,000000000,2,01,202412,4,3,00,1,12,480096,86523,,T22,TRUST COMPANY OF CONNECTICUT
046571699,SOPHIA M BESCEK IRR TUA WS2059,% FIRST NIAGARA BANK NA TTEE,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,03,3,1000,201603,1,04,000000000,2,01,202412,5,3,00,1,12,535367,45347,,T20,
046690780,HANNAH STICKNEY MCKENNEY METHODIST CHURCH TRUST,% KEY TRUST,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,03,3,1000,199404,1,04,602000000,2,01,202412,4,4,00,1,12,217275,223656,,,
046714384,GEORGE & CLARA MORRIS SCHOLARSHIP FUND FBO LIMESTONE HIGH SCHOOL,% KEY TRUST CO,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,03,3,1000,199305,1,04,040000000,2,01,202405,4,2,00,1,05,150384,15153,,,CASCO NORTHERN BANK TTEE
046714385,RUTH L PILLSBURY SCHOLARSHIP FOR THE STUDY OF FINE ARTS,% KEYBANK NATIONAL ASSOC,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,03,3,1000,199305,1,04,040000000,2,01,202405,3,2,00,1,05,28061,14723,,,CASCO NORTHERN BANK TTEE
046729068,PHALAROPE FOUNDATION,% RHD,32105 WOODSDALE LN,SOLON,OH,44139-1332,0000,03,3,1000,199306,1,04,602000000,2,01,202312,6,4,00,1,12,3932010,122845,,,REBECCA H DENT TTEE
046731724,FRED J & MARION WARMAN TR FBO SCHOLARSHIPS ACCT NO,% KEYBANK,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,03,3,2000,199404,1,04,040000000,2,01,202503,5,3,00,1,03,715659,81549,,,CASCO NORTHERN BANK TTEE
046761162,KENNETH D BENSON MRTL TR 101393 T06432,% KEY TRUST COMPANY,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,92,0,1000,000000,0,00,000000000,0,12,202412,4,3,00,1,12,321716,59660,,,KEY TRUST COMPANY OF MAINE
046787667,ELIZABETH D LEIGHTON IRREVOCABLE TRUST,% FIRST NIAGARA PRIVATE CLIENT,4900 TIEDEMAN ROAD OH-01-49-0381,BROOKLYN,OH,44144-2338,0000,03,3,1000,201611,1,04,000000000,2,01,202412,7,4,00,1,12,5202344,391506,,T20,
046800039,BROTHERHOOD OF MAINTENANCE OF WAY EMPLOYEES,% JASON GRAHAM,1085 W STATE ST,ALLIANCE,OH,44601-4621,0438,05,9,3000,196607,2,00,263000000,5,01,202503,0,0,02,0,03,0,0,0,,0612 BMWED
